styleID,partNumber,brandName,styleName,uniqueStyleName,title,description,baseCategory,categories,catalogPageNumber,newStyle,comparableGroup,companionGroup,brandImage,styleImage,prop65Chemicals,noeRetailing,boxRequired,import_status
10651,83760,Gildan,6750L,6750LG,Softstyle%C2%AE+Women%E2%80%99s+Triblend+T-Shirt,%3Cul%3E%3Cli%3E4.2%26nbsp%3Boz.%2Fyd%C2%B2+%28US%29+7.8+oz.%2FL+yd+%28CA%29%2C+50%2F25%2F25+polyester%2Fcombed+ringspun+cotton%2Frayon%2C+32%26nbsp%3Bsingles%3C%2Fli%3E%3Cli%3ESoft+tri-blend+fabric%3C%2Fli%3E%3Cli%3ESemi-fitted%3C%2Fli%3E%3Cli%3EHigh+stitch+density+for+smoother+printing+surface%3C%2Fli%3E%3Cli%3EMoisture+management+properties%3C%2Fli%3E%3Cli%3ENon-topstitched%2C+narrow+width%2C+rib%26nbsp%3Bcollar%3C%2Fli%3E%3Cli%3ETaped+neck+and+shoulders%3C%2Fli%3E%3Cli%3ECurved+bottom+hems%3C%2Fli%3E%3Cli%3ESide+seams%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,T-Shirts,8%2C13%2C16%2C21%2C57%2C95%2C97%2C156%2C167%2C207%2C212%2C220%2C268%2C385%2C417%2C418%2C423%2C425%2C443,0,,259,619,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F10651_fm.jpg,,,,0
3465,17260,Gildan,72800,72800,DryBlend%C2%AE+Double+Piqu%C3%A9+Polo,%3Cul%3E%3Cli%3E6+oz.%2Fyd%C2%B2+%28US%29+10%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+65%2F35+polyester%2Fcombed+ringspun+cotton+piqu%C3%A9+double+knit%3C%2Fli%3E%3Cli%3ESafety+Green%3A+Compliant+with+ANSI+%2F+ISEA+107%3C%2Fli%3E%3Cli%3EClassic+midweight+fabric+with+DryBlend%C2%AE+technology%3A+delivers+moisture+management+properties+%3C%2Fli%3E%3Cli%3EClassic+fit%3C%2Fli%3E%3Cli%3EContoured+welt+collar+%3C%2Fli%3E%3Cli%3EClean+finished+placket+with+reinforced+bottom+box+%3C%2Fli%3E%3Cli%3E3+color-matched+buttons+%3C%2Fli%3E%3Cli%3EDouble-needle+bottom+hem+%3C%2Fli%3E%3Cli%3ESide+seamed+body+with+side+vents%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C16%2C18%2C52%2C57%2C87%2C96%2C97%2C108%2C114%2C139%2C148%2C156%2C159%2C167%2C180%2C182%2C184%2C188%2C212%2C219%2C220%2C223%2C270%2C385%2C393%2C422,107,,286,610,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F3465_fm.jpg,,,,0
3466,28060,Gildan,72800B,72800B,DryBlend%C2%AE+Youth+Double+Piqu%C3%A9+Polo,%3Cul%3E%3Cli%3E6+oz.%2Fyd%C2%B2+%28US%29+10%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+65%2F35+polyester%2Fpre-shrunk+combed+ringspun+cotton+piqu%C3%A9+double+knit%3C%2Fli%3E%3Cli%3EDryBlend+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EContoured+welt+collar%3C%2Fli%3E%3Cli%3EClean-finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3ETwo+color-matched+buttons%3C%2Fli%3E%3Cli%3ESide+seams+with+vents%3C%2Fli%3E%3Cli%3EDouble-needle+stitched+sleeves+and+bottom+hem%3C%2Fli%3E%3Cli%3ESafety+Green%3A+Compliant+with+ANSI+%2F+ISEA+107%3C%2Fli%3E%3Cli%3ECPSIA+Tracking+Label+Compliant%3C%2Fli%3E%3Cli%3ETear+away+Label%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C16%2C18%2C19%2C28%2C45%2C52%2C57%2C97%2C108%2C114%2C127%2C139%2C156%2C159%2C167%2C180%2C184%2C188%2C212%2C219%2C220%2C223%2C270%2C385%2C393%2C412,0,,288,610,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F3466_fm.jpg,,,,0
3626,27060,Gildan,72800L,72800L,DryBlend%C2%AE+Women%E2%80%99s+Double+Piqu%C3%A9+Polo,%3Cul%3E%3Cli%3E6+oz.%2Fyd%C2%B2+%28US%29+10%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+65%2F35+polyester%2Fpre-shrunk+combed+ringspun+cotton+piqu%C3%A9+double+knit%3C%2Fli%3E%3Cli%3EDryBlend+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EContoured+welt+collar+%26amp%3B+cuffs%3C%2Fli%3E%3Cli%3EClean-finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3ETwo+color-matched+buttons%3C%2Fli%3E%3Cli%3ESide+seams+with+vents%3C%2Fli%3E%3Cli%3EDouble-needle+stitched+sleeves+and+bottom+hem%3C%2Fli%3E%3Cli%3ESafety+Green%3A+Compliant+with+ANSI+%2F+ISEA+107%3C%2Fli%3E%3Cli%3ETear+away+Label%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C13%2C16%2C18%2C52%2C57%2C96%2C97%2C108%2C114%2C127%2C139%2C156%2C167%2C180%2C184%2C188%2C212%2C219%2C220%2C223%2C270%2C385%2C393,0,,219,610,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F3626_fm.jpg,,,,0
3904,20760,Gildan,72900,72900,DryBlend%C2%AE+Double+Piqu%C3%A9+Long+Sleeve+Polo,%3Cul%3E%3Cli%3E6%26nbsp%3Boz.%2Fyd%C2%B2+%28US%29+10%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+65%2F35+polyester%2Fpre-shrunk%26nbsp%3Bringspun+cotton+piqu%C3%A9+double+knit%3C%2Fli%3E%3Cli%3EDryBlend+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EContoured+welt+collar%3C%2Fli%3E%3Cli%3E1x1+ribbed+cuffs+with+spandwx%3C%2Fli%3E%3Cli%3EClean-finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3EThree+color-matched+buttons%3C%2Fli%3E%3Cli%3ESide+seams+with+vents%3C%2Fli%3E%3Cli%3EDouble-needle+stitched%26nbsp%3Bbottom+hem%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C16%2C18%2C52%2C56%2C87%2C97%2C108%2C114%2C127%2C139%2C148%2C156%2C159%2C167%2C180%2C184%2C188%2C212%2C219%2C220%2C223%2C270%2C328%2C385%2C393,0,,220,610,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F3904_fm.jpg,,,,0
146,06560,Gildan,8000,8000,DryBlend%C2%AE+T-Shirt,%3Cul%3E%3Cli%3E5.5+oz.%2Fyd%C2%B2+%28US%29+9.2%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+50%2F50+cotton%2Fpolyester%2C+20+singles%3C%2Fli%3E%3Cli%3EHeather+Sport+colors%3A+65%2F35+polyester%2Fcotton%3C%2Fli%3E%3Cli%3ESafety+Green%3A+Compliant+with+ANSI+%2F+ISEA+107%3C%2Fli%3E%3Cli%3EMidweight+fabric+with+DryBlend%C2%AE+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EClassic+fit%3C%2Fli%3E%3Cli%3ENon-topstitched%2C+classic+width%2C+rib+collar%3C%2Fli%3E%3Cli%3ETaped+neck+and+shoulders%3C%2Fli%3E%3Cli%3EDouble-needle+sleeve+and+bottom+hems%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,T-Shirts,8%2C16%2C21%2C57%2C70%2C79%2C87%2C97%2C115%2C148%2C158%2C159%2C167%2C180%2C184%2C188%2C220%2C234%2C269%2C329%2C341%2C367%2C385%2C387%2C422%2C447%2C488,52,,25,105,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F146_fm.jpg,,,,0
526,30560,Gildan,8000B,8000B,DryBlend%C2%AE+Youth+T-Shirt,%3Cul%3E%3Cli%3E5.5+oz.%2Fyd%C2%B2+%28US%29+9.2%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+50%2F50%26nbsp%3Bcotton%2Fpolyester%2C+20+singles%3C%2Fli%3E%3Cli%3EHeather+Sport+colors%3A+65%2F35%26nbsp%3Bpolyester%2Fcotton%3C%2Fli%3E%3Cli%3ESafety+Green%3A+Compliant+with+ANSI+%2F+ISEA+107%3C%2Fli%3E%3Cli%3EMidweight+fabric+with+DryBlend%C2%AE+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EClassic+fit%3C%2Fli%3E%3Cli%3ENon-topstitched%2C+classic+width%2C+rib+collar%3C%2Fli%3E%3Cli%3ETaped+neck+and+shoulders%3C%2Fli%3E%3Cli%3EDouble-needle+sleeve+and+bottom+hems%3C%2Fli%3E%3Cli%3ECPSIA+Tracking+Label+Compliant%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E%3Cdiv%3E%3Cbr+%2F%3E%3C%2Fdiv%3E,T-Shirts,8%2C16%2C21%2C28%2C57%2C70%2C79%2C97%2C115%2C158%2C159%2C167%2C180%2C184%2C188%2C220%2C269%2C385%2C412%2C422%2C423,52,,101,105,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F526_fm.jpg,,,,0
3463,17060,Gildan,82800,82800,Premium+Cotton%C2%AE+Double+Piqu%C3%A9+Polo,%3Cul%3E%3Cli%3E6.6+oz.%2Fyd%C2%B2+%28US%29+11%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+100%25+pre-shrunk+combed+ringspun+cotton+double+piqu%C3%A9+knit%3C%2Fli%3E%3Cli%3EDark+Heather%3A+50%2F50+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3ESport+Grey%3A+90%2F10+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3ESide+seams+with+vents%3C%2Fli%3E%3Cli%3EContoured+welt+collar+and+cuffs%3C%2Fli%3E%3Cli%3ERolled+forward+topstitched+shoulders%3C%2Fli%3E%3Cli%3EClean-finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3EThree+color-matched+buttons%3C%2Fli%3E%3Cli%3EDouble-needle+stitched+bottom+hem%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C18%2C52%2C57%2C71%2C72%2C87%2C97%2C108%2C114%2C127%2C139%2C148%2C156%2C159%2C179%2C184%2C208%2C212%2C219%2C270%2C385%2C393%2C406,0,,57,616,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F3463_fm.jpg,,,,0
3464,18060,Gildan,82800L,82800L,Premium+Cotton%C2%AE+Women%27s+Double+Piqu%C3%A9+Polo,%3Cul%3E%3Cli%3E6.6+oz.%2Fyd%C2%B2+%28US%29+11%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+100%25+pre-shrunk+combed+ringspun+cotton+double+piqu%C3%A9+knit%3C%2Fli%3E%3Cli%3EDark+Heather%3A+50%2F50%26nbsp%3BCotton%2FPolyester%3C%2Fli%3E%3Cli%3ESport+Grey%3A+90%2F10%26nbsp%3BCotton%2FPolyester%3C%2Fli%3E%3Cli%3ESemi-fitted+contoured+silhouette%3Cbr+%2F%3E%3C%2Fli%3E%3Cli%3ESide+seams+with+vents%3C%2Fli%3E%3Cli%3EContoured+welt+collar+and+cuffs%3C%2Fli%3E%3Cli%3ERolled+forward+topstitched+shoulders%3C%2Fli%3E%3Cli%3EClean-finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3EThree+color-matched+buttons%3C%2Fli%3E%3Cli%3EDouble-needle+stitched+bottom+hem%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C13%2C18%2C52%2C57%2C71%2C72%2C97%2C108%2C114%2C127%2C139%2C150%2C156%2C179%2C184%2C208%2C212%2C219%2C270%2C385%2C393%2C406,0,,289,616,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F3464_fm.jpg,,,,0
160,07260,Gildan,8300,8300,DryBlend%C2%AE+Pocket+T-Shirt,%3Cul%3E%3Cli%3E5.5+oz.+%28US%29+9.2+oz+%28CA%29%2C+50%2F50+cotton%2Fpolyester%2C+20+singles%3C%2Fli%3E%3Cli%3ESafety+Green%3A+Compliant+with+ANSI+%2F+ISEA+107%3C%2Fli%3E%3Cli%3EMidweight+fabric+with+DryBlend%C2%AE+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EClassic+fit%3C%2Fli%3E%3Cli%3ENon-topstitched%2C+classic+width%2C+rib+collar%3C%2Fli%3E%3Cli%3ETaped+neck+and+shoulders%3C%2Fli%3E%3Cli%3ELeft+chest+pocket%3C%2Fli%3E%3Cli%3EDouble-needle+pocket%2C+sleeve+and+bottom+hems%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E%3Cdiv%3E%3Cbr+%2F%3E%3C%2Fdiv%3E,T-Shirts,16%2C21%2C57%2C61%2C70%2C79%2C87%2C97%2C148%2C158%2C159%2C167%2C180%2C184%2C188%2C220%2C269%2C385%2C422,47,,29,105,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F160_fm.jpg,,,,0
167,07660,Gildan,8400,8400,DryBlend%C2%AE+50%2F50+Long+Sleeve+T-Shirt,%3Cul%3E%3Cli%3E5.5+oz.%2Fyd%C2%B2+%28US%29+9.2+oz.%2FL+yd%26nbsp%3B+%28CA%29%2C+50%2F50+cotton%2Fpolyester%2C+20+singles%3C%2Fli%3E%3Cli%3ESafety+Green%3A+Compliant+with+ANSI+%2F+ISEA+107%3C%2Fli%3E%3Cli%3EMidweight+fabric+with+DryBlend%C2%AE+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EClassic+fit%3C%2Fli%3E%3Cli%3ENon-topstitched%2C+classic+width%2C+rib+collar%3C%2Fli%3E%3Cli%3ETaped+neck+and+shoulders%3C%2Fli%3E%3Cli%3ERib+cuffs%3C%2Fli%3E%3Cli%3EDouble-needle+bottom+hem%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,T-Shirts+-+Long+Sleeve,8%2C16%2C21%2C56%2C70%2C79%2C87%2C97%2C115%2C127%2C148%2C158%2C159%2C167%2C180%2C184%2C188%2C220%2C269%2C385%2C422,86,,31,105,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F167_fm.jpg,,,,0
10652,50360,Gildan,880,880G,Softstyle%C2%AE+Women%E2%80%99s+Lightweight+T-Shirt,%3Cul%3E%3Cli%3E4.5%26nbsp%3Boz.%2Fyd%C2%B2+%28US%29+7.2+oz.%2FL+yd+%28CA%29%2C+100%25+combed+ringspun+cotton%2C+30+singles%3C%2Fli%3E%3Cli%3EHeather+Grey+is+90%2F10+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3EAlternate+Heather+colors+are+65%2F35+polyester%2Fcotton%3C%2Fli%3E%3Cli%3ESoft+combed+ring+spun+fabric%3C%2Fli%3E%3Cli%3ESemi-fitted%3C%2Fli%3E%3Cli%3EHigh+stitch+density+for+smoother+printing+surface%3C%2Fli%3E%3Cli%3ENon-topstitched%2C+narrow+width%2C+rib%26nbsp%3Bcollar%3C%2Fli%3E%3Cli%3ETaped+neck+and+shoulders%3C%2Fli%3E%3Cli%3ESide+seams%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,T-Shirts,8%2C13%2C21%2C57%2C71%2C97%2C156%2C212%2C268%2C385%2C406%2C423%2C443,0,,143,112,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F10652_fm.jpg,,,,0
223,11060,Gildan,8800,8800,DryBlend%C2%AE+Jersey+Polo,%3Cul%3E%3Cli%3E6+oz.%2Fyd%C2%B2+%28US%29+10%26nbsp%3Boz.%2FL+yd+%28CA%29%2C++50%2F50+cotton%2Fpolyester+knit%2C+18+singles%3C%2Fli%3E%3Cli%3ESafety+Green%3A+Compliant+with+ANSI%2FISEA+107%3C%2Fli%3E%3Cli%3EMidweight+fabric+with+DryBlend%C2%AE+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EClassic+fit+%3C%2Fli%3E%3Cli%3EContoured+welt+collar+and+cuffs%3C%2Fli%3E%3Cli%3EClean+finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3EDyed-to-match+buttons%3C%2Fli%3E%3Cli%3EDouble-needle+bottom+hem%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C16%2C18%2C52%2C57%2C70%2C79%2C87%2C97%2C108%2C114%2C127%2C139%2C148%2C156%2C159%2C167%2C180%2C184%2C188%2C220%2C234%2C270%2C367%2C385%2C393%2C410%2C422,106,,47,80,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F223_fm.jpg,,,,0
534,31060,Gildan,8800B,8800B,DryBlend%C2%AE+Youth+Jersey+Polo,%3Cul%3E%3Cli%3E6+oz.%2Fyd%C2%B2+%28US%29+10%26nbsp%3Boz.%2FL+yd+%28CA%29%2C++50%2F50+cotton%2Fpolyester+knit%2C+18+singles%3C%2Fli%3E%3Cli%3EMidweight+fabric+with+DryBlend%C2%AE+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EClassic+fit%3C%2Fli%3E%3Cli%3EContoured+welt+collar+and+cuffs%3C%2Fli%3E%3Cli%3EClean+finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3EDyed-to-match+buttons%3C%2Fli%3E%3Cli%3EDouble-needle+bottom+hem%3C%2Fli%3E%3Cli%3ECPSIA+Tracking+Label+Compliant%3C%2Fli%3E%3Cli%3ETear+away+label%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C16%2C18%2C19%2C28%2C45%2C52%2C57%2C70%2C79%2C97%2C104%2C108%2C114%2C127%2C139%2C159%2C167%2C180%2C184%2C188%2C220%2C234%2C270%2C385%2C393%2C410%2C412%2C422%2C423,0,,103,80,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F534_fm.jpg,,,,0
239,12060,Gildan,8900,8900,DryBlend%C2%AE+Jersey+Pocket+Polo,%3Cul%3E%3Cli%3E6+oz.%2Fyd%C2%B2+%28US%29+10%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+pre-shrunk+50%2F50+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3EClassic+midweight+fabric+with+DryBlend%C2%AE+technology%3A+delivers+moisture+management+properties%3C%2Fli%3E%3Cli%3EClassic+fit%3C%2Fli%3E%3Cli%3EContoured+welt+collar+and+cuffs%3C%2Fli%3E%3Cli%3EClean+finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3E3+woodtone+buttons%3C%2Fli%3E%3Cli%3ELeft+chest+pocket%3C%2Fli%3E%3Cli%3EDouble-needle+pocket+and+bottom+hems%3C%2Fli%3E%3Cli%3EGrey+pearlized+tear+away+label%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C16%2C18%2C52%2C57%2C61%2C70%2C79%2C87%2C97%2C108%2C114%2C127%2C139%2C148%2C156%2C159%2C167%2C180%2C184%2C188%2C220%2C234%2C270%2C385%2C393,214,,49,80,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F239_fm.jpg,,,,0
2699,82160,Gildan,92000,92000,Premium+Cotton%C2%AE+Sweatshirt,%3Cul%3E%3Cli%3E9+oz.%2Fyd%C2%B2+%28US%29+15%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+75%2F25+preshrunk+ringspun+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3ESport+Grey%3A+70%2F30+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3EDark+Grey+twill+neck+tape+%26amp%3B+drawcord%3C%2Fli%3E%3Cli%3EColor-matched+jersey+lined+hood%3C%2Fli%3E%3Cli%3ERolled+forward+shoulder%3C%2Fli%3E%3Cli%3EDouble+needle+stitching+at+shoulder%2C+neck%2C+waistband+and+cuffs%2C+1+x+1+rib+with+spandex%3C%2Fli%3E%3Cli%3EQuarter-turned+to+eliminate+center+crease%3C%2Fli%3E%3Cli%3ESide+seams%3C%2Fli%3E%3Cli%3EJoker+label%3C%2Fli%3E%3Cli%3EWoven+label%3C%2Fli%3E%3C%2Ful%3E,Fleece,8%2C9%2C56%2C59%2C72%2C87%2C96%2C97%2C127%2C142%2C148%2C156%2C159%2C168%2C179%2C184%2C188%2C212%2C220%2C273%2C307%2C385%2C395%2C406,0,,296,435,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F2699_fm.jpg,,,,0
2700,82760,Gildan,92500,92500,Premium+Cotton%C2%AE+Hooded+Sweatshirt,%3Cul%3E%3Cli%3E9+oz.%2Fyd%C2%B2+%28US%29+15%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+75%2F25+preshrunk+ringspun+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3ESport+Grey%3A+70%2F30+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3EDark+Grey+twill+neck+tape+%26amp%3B+drawcord%3C%2Fli%3E%3Cli%3EColor-matched+jersey+lined+hood%3C%2Fli%3E%3Cli%3ERolled+forward+shoulder%3C%2Fli%3E%3Cli%3EPouch+pocket%3C%2Fli%3E%3Cli%3EDouble+needle+stitching+at+shoulder%2C+neck%2C+waistband+and+cuffs%2C+1+x+1+rib+with+spandex%3C%2Fli%3E%3Cli%3EQuarter-turned+to+eliminate+center+crease%3C%2Fli%3E%3Cli%3EJoker+label%3C%2Fli%3E%3Cli%3EWoven+label%3C%2Fli%3E%3C%2Ful%3E,Fleece,9%2C36%2C56%2C59%2C61%2C72%2C87%2C96%2C97%2C127%2C128%2C142%2C148%2C156%2C159%2C168%2C179%2C184%2C188%2C212%2C220%2C273%2C307%2C385%2C395%2C406,0,,85,435,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F2700_fm.jpg,,,,0
4844,13760,Gildan,92900,92900,Premium+Ring+Spun+Full-Zip+Jacket,%3Cul%3E%3Cli%3E9+oz.%2Fyd%C2%B2+%28US%29+15%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+75%2F25+preshrunk+ring+spun+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3ERolled+forward+shoulder%3C%2Fli%3E%3Cli%3EContrast+dark+grey+twill+tape+at+back+neck%3C%2Fli%3E%3Cli%3EBrass+zipper+with+contrast+dark+grey+trim%3C%2Fli%3E%3Cli%3EPouch+pockets%3C%2Fli%3E%3Cli%3EDouble+needle+stitching+at+waistband+and+cuffs%3C%2Fli%3E%3Cli%3E1+x+1+rib+with+spandex%3C%2Fli%3E%3Cli%3EQuarter-turned+to+eliminate+center+crease%3C%2Fli%3E%3Cli%3EJoker+Label%3C%2Fli%3E%3Cli%3EWoven+label%3C%2Fli%3E%3C%2Ful%3E,Fleece,9%2C15%2C38%2C47%2C61%2C72%2C87%2C97%2C127%2C148%2C156%2C159%2C179%2C184%2C188%2C212%2C220%2C225%2C228%2C273%2C307%2C385%2C395%2C404%2C406,0,,15,435,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F4844_fm.jpg,,,,0
2110,15660,Gildan,94800,94800,DryBlend%C2%AE+Piqu%C3%A9+Polo,%3Cul%3E%3Cli%3E6.8+oz.%2Fyd%C2%B2+%28US%29+11.3%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+50%2F50+preshrunk+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3EDryBlend+technology%3A+delivers+moisture-wicking+properties%3C%2Fli%3E%3Cli%3EContoured+welt+collar%3C%2Fli%3E%3Cli%3EClean+finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3E3+color-matched+buttons%3C%2Fli%3E%3Cli%3EDouble+needle+sleeve+and+bottom+hems%3C%2Fli%3E%3Cli%3EQuarter-turned+to+eliminate+center+crease%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C16%2C18%2C52%2C57%2C70%2C87%2C97%2C108%2C114%2C139%2C148%2C156%2C159%2C167%2C179%2C184%2C219%2C220%2C270%2C307%2C385%2C393,0,,286,333,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F2110_fm.jpg,,,,0
2118,33260,Gildan,94800B,94800B,DryBlend%C2%AE+Youth+Piqu%C3%A9+Polo,%3Cul%3E%3Cli%3E6.8+oz.%2Fyd%C2%B2+%28US%29+11.3%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+50%2F50+preshrunk+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3EDryBlend+technology%3A+delivers+moisture-wicking+properties%3C%2Fli%3E%3Cli%3EContoured+welt+collar+and+cuffs%3C%2Fli%3E%3Cli%3EClean+finished+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3E2+color-matched+buttons%3C%2Fli%3E%3Cli%3EDouble+needle+bottom+hem%3C%2Fli%3E%3Cli%3EQuarter-turned+to+eliminate+center+crease%3C%2Fli%3E%3Cli%3ESize+XS+is+sideseamed+%28no+quarter+turn%29%3C%2Fli%3E%3Cli%3ECPSIA+Tracking+Label+Compliant%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C16%2C18%2C19%2C28%2C45%2C52%2C57%2C70%2C97%2C104%2C108%2C114%2C127%2C139%2C156%2C159%2C167%2C179%2C184%2C219%2C220%2C270%2C385%2C393%2C412,0,,288,333,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F2118_fm.jpg,,,,0
2120,16560,Gildan,94800L,94800L,DryBlend%C2%AE+Women%27s+Piqu%C3%A9+Polo,%3Cul%3E%3Cli%3E6.8+oz.%2Fyd%C2%B2+%28US%29+11.3%26nbsp%3Boz.%2FL+yd+%28CA%29%2C+50%2F50+preshrunk+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3EDryBlend+technology%3A+delivers+moisture-wicking+properties%3C%2Fli%3E%3Cli%3ESemi-fitted+contoured+silhouette+with+side+seam%3C%2Fli%3E%3Cli%3EContoured+welt+collar+and+cuffs%3C%2Fli%3E%3Cli%3EClean+finished+reversed+placket+with+reinforced+bottom+box%3C%2Fli%3E%3Cli%3E2+color-matched+buttons%3C%2Fli%3E%3Cli%3EDouble+needle+bottom+hem%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C13%2C16%2C18%2C52%2C57%2C70%2C97%2C108%2C114%2C127%2C139%2C150%2C156%2C167%2C179%2C184%2C188%2C219%2C220%2C270%2C385%2C393,0,,219,333,Images%2FBrand%2F35_fm.jpg,Images%2FStyle%2F2120_fm.jpg,,,,0
